V_SITE_ID,V_TIME,D_PVI_CAPA,D_PERIOD_GEN_KWH,D_TOT_GEN_KWH,D_TEMP,D_HUMIDITY,D_PRESSURE,D_DEW,D_UVI,D_CLOUDS,D_VISIBILITY,D_WIND_SPEED,D_WIND_DEG,V_GPS_Y,V_GPS_X,__SRC__,TIME
KR10025001,2025100203,968.375,0.0,485889.68,17.96,75.0,1017.0,13.45,0.0,100.0,10000.0,1.45,105.0,36.0372673,126.6898854,MASTER,2025100203
KR10025001,2025100204,968.375,0.0,485889.68,17.93,74.0,1017.0,13.45,0.0,100.0,10000.0,1.48,88.0,36.0372673,126.6898854,MASTER,2025100204
KR10025001,2025100205,968.375,0.0,485889.68,17.95,74.0,1017.0,13.41,0.0,100.0,10000.0,1.57,83.0,36.0372673,126.6898854,MASTER,2025100205
KR10025001,2025100206,968.375,2.64,485892.32,17.75,76.0,1017.0,13.47,0.0,100.0,10000.0,1.79,74.0,36.0372673,126.6898854,MASTER,2025100206
KR10025001,2025100207,968.375,12.260000000000009,485904.58,18.29,76.0,1017.0,13.99,0.0,100.0,10000.0,1.39,72.0,36.0372673,126.6898854,MASTER,2025100207
KR10025001,2025100208,968.375,54.12,485958.7,19.19,75.0,1017.0,14.66,0.0,100.0,10000.0,1.74,91.0,36.0372673,126.6898854,MASTER,2025100208
KR10025001,2025100209,968.375,163.46999999999997,486122.17,19.92,74.0,1017.0,15.15,0.0,100.0,10000.0,2.15,77.0,36.0372673,126.6898854,MASTER,2025100209
KR10025001,2025100210,968.375,193.03,486315.2,21.66,70.0,1018.0,15.96,0.0,100.0,10000.0,2.15,58.0,36.0372673,126.6898854,MASTER,2025100210
KR10025001,2025100211,968.375,350.62,486665.8199999999,23.79,67.0,1018.0,16.33,0.0,100.0,10000.0,2.62,52.0,36.0372673,126.6898854,MASTER,2025100211
KR10025001,2025100212,968.375,483.74,487149.56,24.23,68.0,1017.0,16.61,0.0,100.0,10000.0,2.67,55.0,36.0372673,126.6898854,MASTER,2025100212
KR10025001,2025100213,968.375,442.77,487592.33,24.46,71.0,1017.0,16.99,0.0,100.0,10000.0,2.45,47.0,36.0372673,126.6898854,MASTER,2025100213
KR10025001,2025100214,968.375,185.74,487778.07,24.58,70.0,1017.0,17.08,0.0,100.0,10000.0,2.09,18.0,36.0372673,126.6898854,MASTER,2025100214
KR10025001,2025100215,968.375,138.59000000000012,487916.66,24.39,74.0,1017.0,17.79,0.0,100.0,10000.0,0.66,322.0,36.0372673,126.6898854,MASTER,2025100215
KR10025001,2025100216,968.375,93.59,488010.25,23.96,77.0,1018.0,17.71,0.0,100.0,10000.0,1.4,310.0,36.0372673,126.6898854,MASTER,2025100216
KR10025001,2025100217,968.375,15.440000000000008,488025.69,23.77,74.0,1018.0,17.03,0.0,100.0,10000.0,2.06,248.0,36.0372673,126.6898854,MASTER,2025100217
KR10025001,2025100218,968.375,0.11,488025.8000000001,23.28,81.0,1017.0,19.84,0.0,100.0,10000.0,0.9,288.0,36.0372673,126.6898854,MASTER,2025100218
KR10025001,2025100219,968.375,0.0,488025.8000000001,23.24,80.0,1017.0,19.6,0.0,100.0,10000.0,1.75,344.0,36.0372673,126.6898854,MASTER,2025100219
KR10025001,2025100220,968.375,0.0,78738.8,23.06,82.0,1017.0,19.82,0.0,100.0,8023.0,2.14,252.0,36.0372673,126.6898854,MASTER,2025100220
KR10025001,2025100221,968.375,0.0,78738.8,22.73,83.0,1018.0,19.69,0.0,100.0,10000.0,2.44,265.0,36.0372673,126.6898854,MASTER,2025100221
KR10025001,2025100222,968.375,0.0,78738.8,22.36,82.0,1018.0,19.14,0.0,100.0,10000.0,2.63,298.0,36.0372673,126.6898854,MASTER,2025100222
KR10025001,2025100223,968.375,0.0,78738.8,21.97,81.0,1018.0,16.26,0.0,100.0,10000.0,2.33,221.0,36.0372673,126.6898854,MASTER,2025100223
KR10025001,2025100300,968.375,0.0,78738.8,20.75,92.0,1018.0,16.82,0.0,100.0,9032.0,3.71,195.0,36.0372673,126.6898854,MASTER,2025100300
KR10025001,2025100301,968.375,0.0,78738.8,19.91,92.0,1019.0,15.8,0.0,100.0,9690.0,2.82,191.0,36.0372673,126.6898854,MASTER,2025100301
KR10025001,2025100302,968.375,0.0,78738.8,19.37,94.0,1019.0,15.76,0.0,100.0,10000.0,0.38,98.0,36.0372673,126.6898854,MASTER,2025100302
KR10025001,2025100303,968.375,0.0,78738.8,19.33,95.0,1018.0,15.91,0.0,100.0,10000.0,2.91,103.0,36.0372673,126.6898854,MASTER,2025100303
KR10025001,2025100304,968.375,0.0,488025.8000000001,19.36,96.0,1017.0,16.19,0.0,100.0,8596.0,3.42,74.0,36.0372673,126.6898854,MASTER,2025100304
KR10025001,2025100305,968.375,0.0,488025.8000000001,19.61,97.0,1017.0,16.52,0.0,100.0,10000.0,4.41,73.0,36.0372673,126.6898854,MASTER,2025100305
KR10025001,2025100306,968.375,0.33,488026.13000000006,20.15,93.0,1016.0,18.98,0.0,100.0,10000.0,5.11,73.0,36.0372673,126.6898854,MASTER,2025100306
KR10025001,2025100307,968.375,23.24000000000001,488049.37,20.11,94.0,1016.0,19.11,0.0,100.0,10000.0,4.03,63.0,36.0372673,126.6898854,MASTER,2025100307
KR10025001,2025100308,968.375,47.79,488097.16,19.83,94.0,1016.0,18.84,0.0,100.0,4082.0,5.11,73.0,36.0372673,126.6898854,MASTER,2025100308
KR10025001,2025100309,968.375,106.64,488203.8000000001,19.76,95.0,1017.0,18.94,0.0,100.0,7682.0,4.94,82.0,36.0372673,126.6898854,MASTER,2025100309
KR10025001,2025100310,968.375,130.04000000000002,488333.84,19.73,93.0,1016.0,18.57,0.0,100.0,10000.0,4.96,81.0,36.0372673,126.6898854,MASTER,2025100310
KR10025001,2025100311,968.375,172.27,488506.11,19.11,93.0,1016.0,16.05,0.0,100.0,10000.0,6.0,68.0,36.0372673,126.6898854,MASTER,2025100311
KR10025001,2025100312,968.375,163.76000000000008,488669.87,19.61,90.0,1015.0,15.86,0.0,100.0,10000.0,5.33,61.0,36.0372673,126.6898854,MASTER,2025100312
KR10025001,2025100313,968.375,106.59,488776.46,19.13,91.0,1015.0,15.43,0.0,100.0,10000.0,5.22,60.0,36.0372673,126.6898854,MASTER,2025100313
KR10025001,2025100314,968.375,127.20000000000005,488903.66,18.98,91.0,1014.0,15.45,0.0,100.0,10000.0,4.89,66.0,36.0372673,126.6898854,MASTER,2025100314
KR10025001,2025100315,968.375,56.90999999999998,488960.57,18.9,92.0,1013.0,15.76,0.0,100.0,10000.0,4.47,54.0,36.0372673,126.6898854,MASTER,2025100315
KR10025001,2025100316,968.375,35.999999999999986,488996.57,19.14,94.0,1013.0,15.81,0.0,100.0,10000.0,4.47,53.0,36.0372673,126.6898854,MASTER,2025100316
KR10025001,2025100317,968.375,7.910000000000004,489004.48,18.65,94.0,1013.0,15.96,0.0,100.0,10000.0,4.61,57.0,36.0372673,126.6898854,MASTER,2025100317
KR10025001,2025100318,968.375,0.27,489004.75000000006,20.28,93.0,1013.0,19.11,0.0,100.0,5375.0,4.64,53.0,36.0372673,126.6898854,MASTER,2025100318
KR10025001,2025100319,968.375,0.0,489004.75000000006,20.3,94.0,1013.0,19.3,0.0,100.0,10000.0,5.19,62.0,36.0372673,126.6898854,MASTER,2025100319
KR10025001,2025100320,968.375,0.0,489004.75000000006,20.36,93.0,1013.0,19.19,0.0,100.0,10000.0,4.53,65.0,36.0372673,126.6898854,MASTER,2025100320
KR10025001,2025100321,968.375,0.0,489004.75000000006,20.29,94.0,1014.0,19.29,0.0,100.0,10000.0,4.46,66.0,36.0372673,126.6898854,MASTER,2025100321
KR10025001,2025100322,968.375,0.0,489004.75000000006,20.15,93.0,1014.0,18.98,0.0,100.0,10000.0,4.32,60.0,36.0372673,126.6898854,MASTER,2025100322
KR10025001,2025100323,968.375,0.0,489004.75000000006,19.91,94.0,1014.0,16.97,0.0,100.0,10000.0,4.69,58.0,36.0372673,126.6898854,MASTER,2025100323
KR10025001,2025100400,968.375,0.0,489004.75000000006,19.87,94.0,1013.0,16.79,0.0,100.0,10000.0,4.62,53.0,36.0372673,126.6898854,MASTER,2025100400
KR10025001,2025100401,968.375,0.0,489004.75000000006,20.08,94.0,1013.0,16.74,0.0,100.0,10000.0,4.8,61.0,36.0372673,126.6898854,MASTER,2025100401
KR10025001,2025100402,968.375,0.0,489004.75000000006,20.38,93.0,1013.0,16.88,0.0,100.0,10000.0,4.47,63.0,36.0372673,126.6898854,MASTER,2025100402
KR10025001,2025100403,968.375,0.0,489004.75000000006,20.48,94.0,1012.0,17.03,0.0,100.0,10000.0,3.88,70.0,36.0372673,126.6898854,MASTER,2025100403
KR10025001,2025100404,968.375,0.0,489004.75000000006,20.52,94.0,1013.0,17.15,0.0,100.0,10000.0,2.79,61.0,36.0372673,126.6898854,MASTER,2025100404
KR10025001,2025100405,968.375,0.0,489004.75000000006,20.47,94.0,1013.0,17.28,0.0,100.0,10000.0,2.98,57.0,36.0372673,126.6898854,MASTER,2025100405
KR10025001,2025100406,968.375,1.64,489006.3900000001,20.66,94.0,1013.0,19.66,0.0,100.0,10000.0,2.91,79.0,36.0372673,126.6898854,MASTER,2025100406
KR10025001,2025100407,968.375,18.610000000000014,489025.00000000006,20.67,95.0,1013.0,19.84,0.0,100.0,10000.0,2.71,79.0,36.0372673,126.6898854,MASTER,2025100407
KR10025001,2025100408,968.375,84.19000000000003,489109.19,20.82,94.0,1013.0,19.82,0.0,100.0,10000.0,2.3,70.0,36.0372673,126.6898854,MASTER,2025100408
KR10025001,2025100409,968.375,100.01999999999998,489209.21,21.28,93.0,1014.0,20.1,0.0,100.0,10000.0,2.25,72.0,36.0372673,126.6898854,MASTER,2025100409
KR10025001,2025100410,968.375,127.52000000000008,489336.73,20.76,91.0,1014.0,19.24,0.0,100.0,10000.0,2.29,67.0,36.0372673,126.6898854,MASTER,2025100410
KR10025001,2025100411,968.375,204.11,489540.84,21.96,89.0,1014.0,19.3,0.0,100.0,10000.0,2.27,65.0,36.0372673,126.6898854,MASTER,2025100411
KR10025001,2025100412,968.375,347.2800000000001,489888.12000000005,22.71,87.0,1013.0,19.72,0.0,100.0,10000.0,2.24,68.0,36.0372673,126.6898854,MASTER,2025100412
KR10025001,2025100413,968.375,380.7,490268.82,23.43,84.0,1013.0,20.33,0.0,100.0,10000.0,1.77,18.0,36.0372673,126.6898854,MASTER,2025100413
KR10025001,2025100414,968.375,383.26,490652.08,23.77,82.0,1013.0,20.53,0.0,99.0,10000.0,2.07,348.0,36.0372673,126.6898854,MASTER,2025100414
KR10025001,2025100415,968.375,198.43000000000004,490850.51,24.43,81.0,1012.0,20.6,0.0,98.0,10000.0,2.2,345.0,36.0372673,126.6898854,MASTER,2025100415
KR10025001,2025100416,968.375,59.93999999999999,490910.45,24.55,80.0,1012.0,20.5,0.0,67.0,10000.0,1.37,353.0,36.0372673,126.6898854,MASTER,2025100416
KR10025001,2025100417,968.375,32.80999999999998,490943.26,23.82,83.0,1013.0,20.64,0.0,71.0,10000.0,1.85,316.0,36.0372673,126.6898854,MASTER,2025100417
KR10025001,2025100418,968.375,0.31,490943.57,22.65,90.0,1013.0,20.93,0.0,91.0,10000.0,1.87,354.0,36.0372673,126.6898854,MASTER,2025100418
KR10025001,2025100419,968.375,0.0,490943.57,22.52,91.0,1013.0,20.98,0.0,92.0,10000.0,1.64,8.0,36.0372673,126.6898854,MASTER,2025100419
KR10025001,2025100420,968.375,0.0,490943.57,22.36,91.0,1013.0,20.82,0.0,93.0,10000.0,1.21,22.0,36.0372673,126.6898854,MASTER,2025100420
KR10025001,2025100421,968.375,0.0,490943.57,22.09,92.0,1014.0,20.73,0.0,94.0,10000.0,0.56,52.0,36.0372673,126.6898854,MASTER,2025100421
KR10025001,2025100422,968.375,0.0,490943.57,21.71,92.0,1015.0,20.35,0.0,98.0,10000.0,1.07,318.0,36.0372673,126.6898854,MASTER,2025100422
KR10025001,2025100423,968.375,0.0,490943.57,21.09,93.0,1014.0,19.14,0.0,100.0,10000.0,1.07,348.0,36.0372673,126.6898854,MASTER,2025100423
KR10025001,2025100500,968.375,0.0,490943.57,20.88,93.0,1014.0,18.94,0.0,94.0,10000.0,0.57,302.0,36.0372673,126.6898854,MASTER,2025100500
KR10025001,2025100501,968.375,0.0,490943.57,20.9,94.0,1015.0,19.06,0.0,96.0,10000.0,1.54,313.0,36.0372673,126.6898854,MASTER,2025100501
KR10025001,2025100502,968.375,0.0,490943.57,20.79,94.0,1014.0,18.93,0.0,90.0,10000.0,1.27,8.0,36.0372673,126.6898854,MASTER,2025100502
KR10025001,2025100503,968.375,0.0,490943.57,20.79,94.0,1014.0,18.88,0.0,92.0,10000.0,0.77,109.0,36.0372673,126.6898854,MASTER,2025100503
KR10025001,2025100504,968.375,0.0,490943.57,20.81,94.0,1014.0,18.99,0.0,100.0,10000.0,0.45,94.0,36.0372673,126.6898854,MASTER,2025100504
KR10025001,2025100505,968.375,0.0,490943.57,20.68,94.0,1014.0,19.06,0.0,100.0,10000.0,0.77,99.0,36.0372673,126.6898854,MASTER,2025100505
KR10025001,2025100506,968.375,0.3,490943.87,21.03,93.0,1014.0,19.85,0.0,100.0,10000.0,1.0,142.0,36.0372673,126.6898854,MASTER,2025100506
KR10025001,2025100507,968.375,10.000000000000009,490953.87000000005,21.04,93.0,1014.0,19.86,0.0,100.0,10000.0,1.29,145.0,36.0372673,126.6898854,MASTER,2025100507
KR10025001,2025100508,968.375,68.38000000000002,491022.25000000006,21.21,92.0,1014.0,19.86,0.0,100.0,10000.0,0.51,235.0,36.0372673,126.6898854,MASTER,2025100508
KR10025001,2025100509,968.375,128.52999999999997,491150.78,21.59,92.0,1015.0,20.23,0.0,100.0,10000.0,0.72,218.0,36.0372673,126.6898854,MASTER,2025100509
KR10025001,2025100510,968.375,234.89,491385.67,22.08,92.0,1016.0,20.72,0.0,100.0,10000.0,0.5,190.0,36.0372673,126.6898854,MASTER,2025100510
KR10025001,2025100511,968.375,332.61999999999995,491718.29,22.24,92.0,1016.0,19.84,0.0,100.0,10000.0,1.21,246.0,36.0372673,126.6898854,MASTER,2025100511
KR10025001,2025100512,968.375,580.7900000000001,492299.08,22.5,89.0,1015.0,19.76,0.0,100.0,10000.0,1.26,258.0,36.0372673,126.6898854,MASTER,2025100512
KR10025001,2025100513,968.375,490.18,492789.26,22.67,90.0,1014.0,19.79,0.0,100.0,10000.0,1.0,256.0,36.0372673,126.6898854,MASTER,2025100513
KR10025001,2025100514,968.375,516.18,493305.44000000006,23.44,82.0,1014.0,19.91,0.0,99.0,10000.0,1.95,269.0,36.0372673,126.6898854,MASTER,2025100514
KR10025001,2025100515,968.375,392.34,493697.78,23.52,82.0,1013.0,19.81,0.0,99.0,10000.0,2.24,273.0,36.0372673,126.6898854,MASTER,2025100515
KR10025001,2025100516,968.375,141.0500000000001,493838.83,22.97,86.0,1013.0,19.83,0.0,100.0,10000.0,3.09,283.0,36.0372673,126.6898854,MASTER,2025100516
KR10025001,2025100517,968.375,41.17999999999995,493880.01,22.59,87.0,1014.0,19.76,0.0,89.0,10000.0,2.98,296.0,36.0372673,126.6898854,MASTER,2025100517
KR10025001,2025100518,968.375,0.31,493880.32,22.55,92.0,1014.0,21.18,0.0,79.0,10000.0,3.46,303.0,36.0372673,126.6898854,MASTER,2025100518
KR10025001,2025100519,968.375,0.0,493880.32,22.45,93.0,1014.0,21.26,0.0,76.0,10000.0,2.47,312.0,36.0372673,126.6898854,MASTER,2025100519
KR10025001,2025100520,968.375,0.0,493880.32,22.11,92.0,1014.0,20.75,0.0,72.0,10000.0,2.22,315.0,36.0372673,126.6898854,MASTER,2025100520
KR10025001,2025100521,968.375,0.0,493880.32,21.71,92.0,1015.0,20.35,0.0,63.0,10000.0,1.65,314.0,36.0372673,126.6898854,MASTER,2025100521
KR10025001,2025100522,968.375,0.0,79634.11,21.22,92.0,1015.0,19.87,0.0,25.0,10000.0,0.89,346.0,36.0372673,126.6898854,MASTER,2025100522
KR10025001,2025100523,968.375,0.0,79634.11,20.6,92.0,1015.0,18.54,0.0,11.0,10000.0,1.7,345.0,36.0372673,126.6898854,MASTER,2025100523
KR10025001,2025100600,968.375,0.0,79634.11,20.43,92.0,1015.0,18.35,0.0,29.0,10000.0,1.06,77.0,36.0372673,126.6898854,MASTER,2025100600
KR10025001,2025100601,968.375,0.0,79634.11,20.68,91.0,1015.0,18.49,0.0,47.0,10000.0,0.83,46.0,36.0372673,126.6898854,MASTER,2025100601
KR10025001,2025100602,968.375,0.0,79634.11,20.71,91.0,1014.0,18.32,0.0,56.0,10000.0,0.7,105.0,36.0372673,126.6898854,MASTER,2025100602
KR10025001,2025100603,968.375,0.0,493880.32,20.65,91.0,1015.0,18.36,0.0,62.0,10000.0,0.28,49.0,36.0372673,126.6898854,MASTER,2025100603
KR10025001,2025100604,968.375,0.0,493880.32,20.63,91.0,1015.0,18.41,0.0,100.0,10000.0,0.44,87.0,36.0372673,126.6898854,MASTER,2025100604
KR10025001,2025100605,968.375,0.0,493880.32,20.56,91.0,1015.0,18.44,0.0,100.0,10000.0,0.41,116.0,36.0372673,126.6898854,MASTER,2025100605
KR10025001,2025100606,968.375,2.06,493882.38,20.46,92.0,1015.0,19.12,0.0,100.0,10000.0,1.79,77.0,36.0372673,126.6898854,MASTER,2025100606
KR10025001,2025100607,968.375,18.94000000000001,493901.32,20.44,92.0,1015.0,19.1,0.0,100.0,10000.0,2.1,95.0,36.0372673,126.6898854,MASTER,2025100607
KR10025001,2025100608,968.375,49.85999999999999,493951.17999999993,20.57,91.0,1015.0,19.05,0.0,100.0,10000.0,1.88,100.0,36.0372673,126.6898854,MASTER,2025100608
KR10025001,2025100609,968.375,80.35,494031.53,20.87,90.0,1015.0,19.17,0.0,100.0,10000.0,2.44,99.0,36.0372673,126.6898854,MASTER,2025100609
KR10025001,2025100610,968.375,107.53000000000006,494139.06,21.88,84.0,1015.0,19.06,0.0,94.0,10000.0,2.59,119.0,36.0372673,126.6898854,MASTER,2025100610
KR10025001,2025100611,968.375,243.74,494382.8,23.37,75.0,1015.0,19.1,0.0,84.0,10000.0,2.86,142.0,36.0372673,126.6898854,MASTER,2025100611
KR10025001,2025100612,968.375,156.29000000000002,494539.0900000001,23.24,74.0,1014.0,19.01,0.0,90.0,10000.0,2.46,156.0,36.0372673,126.6898854,MASTER,2025100612
KR10025001,2025100613,968.375,104.85000000000004,494643.94,23.16,76.0,1014.0,19.17,0.0,92.0,10000.0,1.86,215.0,36.0372673,126.6898854,MASTER,2025100613
KR10025001,2025100614,968.375,72.52000000000001,494716.4600000001,22.01,84.0,1014.0,19.12,0.0,94.0,10000.0,1.39,281.0,36.0372673,126.6898854,MASTER,2025100614
KR10025001,2025100615,968.375,28.31999999999997,494744.78,21.1,87.0,1013.0,19.23,0.0,95.0,10000.0,0.34,3.0,36.0372673,126.6898854,MASTER,2025100615
KR10025001,2025100616,968.375,11.110000000000008,494755.89,20.7,88.0,1013.0,19.49,0.0,100.0,10000.0,1.18,111.0,36.0372673,126.6898854,MASTER,2025100616
KR10025001,2025100617,968.375,4.090000000000001,494759.9799999999,20.4,91.0,1014.0,19.67,0.0,100.0,10000.0,0.7,128.0,36.0372673,126.6898854,MASTER,2025100617
KR10025001,2025100618,968.375,0.0,494759.9799999999,20.5,92.0,1014.0,19.16,0.0,100.0,10000.0,0.47,288.0,36.0372673,126.6898854,MASTER,2025100618
KR10025001,2025100619,968.375,0.0,494759.9799999999,20.45,93.0,1014.0,19.28,0.0,100.0,10000.0,1.07,101.0,36.0372673,126.6898854,MASTER,2025100619
KR10025001,2025100620,968.375,0.0,494759.9799999999,20.19,94.0,1014.0,19.19,0.0,100.0,10000.0,1.9,107.0,36.0372673,126.6898854,MASTER,2025100620
KR10025001,2025100621,968.375,0.0,494759.9799999999,19.86,95.0,1014.0,19.04,0.0,100.0,10000.0,3.46,90.0,36.0372673,126.6898854,MASTER,2025100621
KR10025001,2025100622,968.375,0.0,494759.9799999999,19.52,96.0,1014.0,18.87,0.0,100.0,10000.0,4.43,52.0,36.0372673,126.6898854,MASTER,2025100622
KR10025001,2025100623,968.375,0.0,494759.9799999999,19.02,98.0,1014.0,18.66,0.0,100.0,3319.0,4.69,55.0,36.0372673,126.6898854,MASTER,2025100623
KR10025001,2025100700,968.375,0.0,494759.9799999999,18.99,98.0,1014.0,18.9,0.0,100.0,10000.0,3.78,62.0,36.0372673,126.6898854,MASTER,2025100700
KR10025001,2025100701,968.375,0.0,494759.9799999999,19.79,97.0,1013.0,19.6,0.0,100.0,10000.0,2.99,81.0,36.0372673,126.6898854,MASTER,2025100701
KR10025001,2025100702,968.375,0.0,494759.9799999999,19.91,96.0,1013.0,19.64,0.0,100.0,9174.0,3.17,76.0,36.0372673,126.6898854,MASTER,2025100702
KR10025001,2025100703,968.375,0.0,494759.9799999999,19.85,96.0,1013.0,19.52,0.0,100.0,10000.0,3.57,84.0,36.0372673,126.6898854,MASTER,2025100703
KR10025001,2025100704,968.375,0.0,494759.9799999999,19.81,96.0,1013.0,19.41,0.0,100.0,10000.0,3.99,86.0,36.0372673,126.6898854,MASTER,2025100704
KR10025001,2025100705,968.375,0.0,494759.9799999999,19.72,96.0,1013.0,19.33,0.0,100.0,10000.0,3.85,83.0,36.0372673,126.6898854,MASTER,2025100705
KR10025001,2025100706,968.375,1.0,494760.98,20.08,96.0,1013.0,19.42,0.0,100.0,10000.0,2.49,118.0,36.0372673,126.6898854,MASTER,2025100706
KR10025001,2025100707,968.375,19.900000000000013,494780.88000000006,20.12,95.0,1013.0,19.29,0.0,100.0,10000.0,2.62,126.0,36.0372673,126.6898854,MASTER,2025100707
KR10025001,2025100708,968.375,85.47,494866.35,20.32,95.0,1013.0,19.49,0.0,100.0,10000.0,2.68,143.0,36.0372673,126.6898854,MASTER,2025100708
KR10025001,2025100709,968.375,19.05,79808.5,20.76,93.0,1014.0,19.59,0.0,99.0,10000.0,3.6,169.0,36.0372673,126.6898854,MASTER,2025100709
KR10025001,2025100710,968.375,24.359999999999992,79832.86,21.18,89.0,1015.0,19.3,0.0,95.0,10000.0,4.42,191.0,36.0372673,126.6898854,MASTER,2025100710
KR10025001,2025100711,968.375,33.89,79866.75,21.63,88.0,1015.0,20.77,0.0,94.0,10000.0,4.71,206.0,36.0372673,126.6898854,MASTER,2025100711
KR10025001,2025100712,968.375,34.47,79901.22,22.35,85.0,1014.0,20.65,0.0,90.0,10000.0,5.16,215.0,36.0372673,126.6898854,MASTER,2025100712
KR10025001,2025100713,968.375,50.35,79951.57,22.29,83.0,1014.0,20.45,0.0,88.0,10000.0,5.56,220.0,36.0372673,126.6898854,MASTER,2025100713
KR10025001,2025100714,968.375,49.06000000000001,80000.63,22.33,81.0,1013.0,20.08,0.0,84.0,10000.0,5.6,216.0,36.0372673,126.6898854,MASTER,2025100714
KR10025001,2025100715,968.375,20.71,80021.34,22.23,80.0,1013.0,19.94,0.0,79.0,10000.0,5.61,215.0,36.0372673,126.6898854,MASTER,2025100715
KR10025001,2025100716,968.375,7.500000000000001,80028.84,22.21,83.0,1013.0,19.94,0.0,24.0,10000.0,5.3,222.0,36.0372673,126.6898854,MASTER,2025100716
KR10025001,2025100717,968.375,3.3599999999999985,80032.2,22.05,87.0,1013.0,20.18,0.0,24.0,10000.0,4.05,209.0,36.0372673,126.6898854,MASTER,2025100717
KR10025001,2025100718,968.375,0.06,80032.26,21.61,92.0,1014.0,20.25,0.0,67.0,10000.0,1.59,252.0,36.0372673,126.6898854,MASTER,2025100718
KR10025001,2025100719,968.375,0.0,80032.26,21.6,93.0,1014.0,20.42,0.0,68.0,10000.0,2.15,276.0,36.0372673,126.6898854,MASTER,2025100719
KR10025001,2025100720,968.375,0.0,80032.26,21.57,93.0,1014.0,20.39,0.0,72.0,10000.0,0.56,259.0,36.0372673,126.6898854,MASTER,2025100720
KR10025001,2025100721,968.375,0.0,80032.26,21.45,94.0,1015.0,20.44,0.0,76.0,10000.0,1.02,125.0,36.0372673,126.6898854,MASTER,2025100721
KR10025001,2025100722,968.375,0.0,80032.26,21.55,93.0,1015.0,20.37,0.0,92.0,10000.0,0.89,113.0,36.0372673,126.6898854,MASTER,2025100722
KR10025001,2025100723,968.375,0.0,80032.26,21.47,94.0,1015.0,20.29,0.0,99.0,10000.0,0.97,63.0,36.0372673,126.6898854,MASTER,2025100723
KR10025001,2025100800,968.375,0.0,80032.26,21.36,94.0,1015.0,20.06,0.0,99.0,10000.0,1.32,37.0,36.0372673,126.6898854,MASTER,2025100800
KR10025001,2025100801,968.375,0.0,80032.26,21.16,94.0,1015.0,19.94,0.0,99.0,10000.0,1.63,31.0,36.0372673,126.6898854,MASTER,2025100801
KR10025001,2025100802,968.375,0.0,80032.26,21.06,94.0,1015.0,19.61,0.0,99.0,10000.0,1.93,26.0,36.0372673,126.6898854,MASTER,2025100802
KR10025001,2025100803,968.375,0.0,80032.26,20.82,93.0,1015.0,19.32,0.0,99.0,10000.0,1.95,24.0,36.0372673,126.6898854,MASTER,2025100803
KR10025001,2025100804,968.375,0.0,80032.26,20.71,92.0,1015.0,19.15,0.0,100.0,10000.0,2.37,22.0,36.0372673,126.6898854,MASTER,2025100804
KR10025001,2025100805,968.375,0.0,80032.26,20.7,91.0,1015.0,19.0,0.0,100.0,10000.0,2.62,22.0,36.0372673,126.6898854,MASTER,2025100805
KR10025001,2025100806,968.375,0.1399999999999999,80032.4,20.15,92.0,1015.0,18.81,0.0,99.0,10000.0,2.74,24.0,36.0372673,126.6898854,MASTER,2025100806
KR10025001,2025100807,968.375,5.130000000000003,80037.53,20.21,91.0,1015.0,18.69,0.0,99.0,10000.0,2.69,24.0,36.0372673,126.6898854,MASTER,2025100807
KR10025001,2025100808,968.375,18.450000000000003,80055.98,20.58,91.0,1015.0,19.06,0.0,99.0,10000.0,2.62,15.0,36.0372673,126.6898854,MASTER,2025100808
KR10025001,2025100809,968.375,22.23,80078.21,21.4,90.0,1016.0,19.69,0.0,100.0,10000.0,2.84,20.0,36.0372673,126.6898854,MASTER,2025100809
KR10025001,2025100810,968.375,34.970000000000006,80113.18000000001,22.41,87.0,1017.0,20.14,0.0,100.0,10000.0,2.96,20.0,36.0372673,126.6898854,MASTER,2025100810
KR10025001,2025100811,968.375,61.44,80174.62,23.98,82.0,1017.0,18.95,0.0,100.0,10000.0,3.23,4.0,36.0372673,126.6898854,MASTER,2025100811
KR10025001,2025100812,968.375,50.27999999999999,80224.9,24.7,80.0,1016.0,19.14,0.0,100.0,10000.0,3.48,20.0,36.0372673,126.6898854,MASTER,2025100812
